branch_id,branch_name,kota,provinsi,average_rating,total_transactions
57196,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.0113924050632921,395
62246,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,4.0113110539845751,389
80242,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.0112860892388449,381
13490,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.0111662531017389,403
55568,Kimia Farma - Apotek,Medan,Sumatera Utara,4.0111405835543756,377
16013,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.0110810810810813,370
43999,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.0110565110565117,407
32463,Kimia Farma - Apotek,Solok,Sumatera Barat,4.0110192837465553,363
30515,Kimia Farma - Klinik-Apotek-Laboratorium,Jayapura,Papua,4.0109374999999989,384
58802,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.0109243697478991,357
51267,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.0108808290155418,386
97760,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.0108753315649839,377
47268,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.0108527131782958,387
95516,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.0107238605898141,373
90145,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.0106796116504873,412
90608,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.01062176165803,386
65547,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.010512820512818,390
27518,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.010485933503837,391
43053,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.0103274559193967,397
41583,Kimia Farma - Klinik & Apotek,Tangerang,Banten,4.0101736972704716,403
32801,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,4.0100257069408745,389
47691,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.0100250626566414,399
98676,Kimia Farma - Apotek,Malang,Jawa Timur,4.0099762470308775,421
97563,Kimia Farma - Klinik & Apotek,Bogor,Jawa Barat,4.0099750623441386,401
70739,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.00989304812834,374
82202,Kimia Farma - Apotek,Jambi,Jambi,4.0098765432098773,405
47554,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,4.0098484848484865,396
99281,Kimia Farma - Apotek,Dumai,Riau,4.0097989949748758,398
56478,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.0097112860892388,381
90221,Kimia Farma - Klinik-Apotek-Laboratorium,Palembang,Sumatera Selatan,4.0096774193548441,403
45422,Kimia Farma - Apotek,Ternate,Maluku Utara,4.0096209912536454,343
13345,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.0096000000000007,375
82636,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.00958230958231,407
99730,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.0095744680851046,376
42286,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.0094488188976429,381
59260,Kimia Farma - Apotek,Ambon,Maluku,4.0093994778067872,383
18959,Kimia Farma - Klinik-Apotek-Laboratorium,Langsa,Aceh,4.0093749999999986,384
95231,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.0093582887700494,374
16743,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.009348441926349,353
47105,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.0092643051771111,367
51871,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.0092269326683292,401
24161,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.0092009685230039,413
37690,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.0091623036649207,382
65948,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.0091139240506335,395
66565,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.0091133004926114,406
27307,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.0090909090909106,374
11092,Kimia Farma - Klinik-Apotek-Laboratorium,Tanjungpinang,Kepulauan Riau,4.0090666666666657,375
29124,Kimia Farma - Klinik-Apotek-Laboratorium,Madiun,Jawa Timur,4.0090464547677236,409
53167,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.009006928406464,433
18618,Kimia Farma - Klinik & Apotek,Dumai,Riau,4.0089974293059134,389
76953,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4.0089947089947087,378
30917,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.0089285714285712,392
56379,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.0089156626505984,415
86503,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.0089108910891085,404
33104,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.0089005235602073,382
29115,Kimia Farma - Apotek,Subang,Jawa Barat,4.0088772845953,383
89204,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.0088607594936665,395
86047,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,4.0088311688311693,385
32276,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.0088235294117656,408
23824,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.0087912087912079,364
65315,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.0087855297157589,387
35432,Kimia Farma - Klinik & Apotek,Bontang,Kalimantan Timur,4.0087533156498676,377
19882,Kimia Farma - Klinik-Apotek-Laboratorium,Cianjur,Jawa Barat,4.0086705202312114,346
18235,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.0086560364464665,439
47927,Kimia Farma - Apotek,Jambi,Jambi,4.0086513994910922,393
61444,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.00862068965517,406
19169,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.008474576271186,354
30539,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.0084468664850137,367
44221,Kimia Farma - Apotek,Garut,Jawa Barat,4.0083116883116858,385
73158,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.0082499999999976,400
87134,Kimia Farma - Klinik-Apotek-Laboratorium,Batam,Kepulauan Riau,4.0081967213114735,427
19285,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.0081841432225058,391
89840,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.0081481481481473,405
94580,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.0081481481481465,405
31451,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,4.0081481481481456,405
96005,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.008051948051949,385
14002,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.0080428954423581,373
40244,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.0080110497237538,362
15391,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.0079691516709515,389
73008,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.007915567282315,379
27017,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.0078085642317385,397
58978,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,4.0077669902912643,412
41012,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.0077519379844935,387
90726,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.00775,400
22526,Kimia Farma - Apotek,Jambi,Jambi,4.0077499999999979,400
92403,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.0077294685990337,414
33406,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.0075949367088617,395
20227,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.0075324675324664,385
34300,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4.0074999999999994,400
14722,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.0074550128534723,389
26315,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.0074468085106369,376
12991,Kimia Farma - Apotek,Garut,Jawa Barat,4.0074468085106369,376
14574,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.0073569482288827,367
16228,Kimia Farma - Klinik-Apotek-Laboratorium,Tangerang,Banten,4.0073170731707339,369
69816,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.0072776280323454,371
53507,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.0072164948453635,388
79358,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.0069651741293519,402
20554,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.0069333333333326,375
94038,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4.0069212410501187,419
21680,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.0068459657701689,409
26059,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.0067385444743939,371
91442,Kimia Farma - Klinik & Apotek,Jambi,Jambi,4.0066997518610421,403
30563,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.006666666666665,390
75181,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.0066326530612244,392
39523,Kimia Farma - Apotek,Garut,Jawa Barat,4.0066137566137581,378
89393,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.0064356435643536,404
12394,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.0063725490196127,408
69213,Kimia Farma - Klinik-Apotek-Laboratorium,Padang,Sumatera Barat,4.0063660477453586,377
16040,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.0063451776649739,394
70072,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.0062972292191441,397
20566,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.0062344139650881,401
43134,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.0062176165803089,386
69710,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.0062176165803089,386
73588,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.0062015503875976,387
59934,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.0061855670103093,388
33897,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.0061320754716983,424
53876,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.00610465116279,344
61916,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.0060827250608293,411
31345,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.0060606060606077,396
80698,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.0060606060606032,396
66032,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.0060526315789469,380
25868,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.0060000000000011,400
25088,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.00599455040872,367
66023,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.0059782608695675,368
18306,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.0059585492227985,386
99697,Kimia Farma - Apotek,Subang,Jawa Barat,4.0059259259259239,405
68800,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,4.0058968058968043,407
66139,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.005866666666666,375
81253,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.0058394160583939,411
65138,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.005825242718446,412
15273,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.0057591623036659,382
44604,Kimia Farma - Apotek,Bandung,Jawa Barat,4.0057291666666659,384
34017,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.0056451612903183,372
50164,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,4.0056338028169014,355
56847,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.0055702917771905,377
99424,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.0055000000000041,400
49864,Kimia Farma - Apotek,Banda Aceh,Aceh,4.0054054054054031,407
21171,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.005378973105131,409
65395,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,4.0052631578947393,399
45833,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.0052631578947375,399
57643,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.0052631578947349,380
16057,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.0052238805970175,402
11960,Kimia Farma - Klinik-Apotek-Laboratorium,Sorong,Papua Barat,4.005076142131978,394
26356,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4.0050505050505079,396
43283,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.0049707602339151,342
15980,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,4.0049479166666684,384
78167,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,4.0049095607235152,387
88683,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.0048661800486629,411
79784,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,4.0048309178743944,414
37995,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.0047619047619039,399
23508,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.00472440944882,381
33816,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.0047222222222212,360
26429,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.00455696202532,395
59614,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.004521276595745,376
95134,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.0045112781954861,399
17863,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.0044502617801045,382
26358,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,4.0044496487119439,427
50671,Kimia Farma - Klinik & Apotek,Banda Aceh,Aceh,4.00443864229765,383
12027,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.0044186046511605,430
54476,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.004415584415586,385
13262,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.0043956043956062,364
21060,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.0043814432989695,388
56160,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.0041775456919053,383
11938,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.0041322314049568,363
17054,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.0040871934604878,367
55402,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.0040767386091138,417
85014,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.0040476190476193,420
26596,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,4.0040214477211782,373
73814,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.0039106145251413,358
51000,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4.0038759689922463,387
21247,Kimia Farma - Apotek,Karawang,Jawa Barat,4.0038740920096858,413
68908,Kimia Farma - Apotek,Jayapura,Papua,4.0037790697674431,344
31365,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.0037234042553163,376
46551,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.0037037037037058,405
58979,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.0036764705882382,408
89239,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.0036458333333336,384
99182,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.0036269430051821,386
42922,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.00361757105943,387
67593,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.0036144578313255,415
40255,Kimia Farma - Apotek,Subang,Jawa Barat,4.00360824742268,388
11640,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.0036011080332408,361
87626,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.00350404312668,371
49403,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.0034912718204483,401
17232,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.0034398034398047,407
52196,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.00343137254902,408
84760,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,4.0033591731266149,387
85416,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,4.0033333333333294,390
66758,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.0032994923857883,394
37158,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.0032098765432105,405
67118,Kimia Farma - Klinik & Apotek,Banda Aceh,Aceh,4.0031746031746032,378
85805,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.0031331592689305,383
69800,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.0030075187969922,399
95822,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.003000000000001,400
75568,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.0029612756264266,439
97362,Kimia Farma - Klinik & Apotek,Samarinda,Kalimantan Timur,4.002955665024631,406
40003,Kimia Farma - Klinik & Apotek,Ambon,Maluku,4.002949061662199,373
95261,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.0029197080291983,411
90465,Kimia Farma - Klinik & Apotek,Jayapura,Papua,4.0029177718832862,377
56576,Kimia Farma - Apotek,Padang,Sumatera Barat,4.0027989821882963,393
21578,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.0027855153203333,359
40467,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.002676399026762,411
91061,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.002673796791445,374
47344,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.0026595744680868,376
48880,Kimia Farma - Apotek,Subang,Jawa Barat,4.0025906735751287,386
68358,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.0025252525252535,396
55926,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.0025139664804463,358
26468,Kimia Farma - Klinik & Apotek,Jayapura,Papua,4.0025062656641612,399
58623,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,4.0024725274725279,364
61626,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,4.0023076923076912,390
59024,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4.0023017902813294,391
83048,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,4.0022935779816491,436
15450,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,4.0022842639593907,394
75046,Kimia Farma - Apotek,Denpasar,Bali,4.0022535211267618,355
46717,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.002216748768471,406
57503,Kimia Farma - Apotek,Subang,Jawa Barat,4.00217391304348,368
42069,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,4.0020512820512808,390
30545,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.0020100502512559,398
59742,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,4.002005012531332,399
32091,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.00200501253133,399
29094,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.0018134715025937,386
44632,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.00175879396985,398
83075,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.00175,400
41512,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.0015915119363408,377
47108,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.001554404145077,386
24832,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,4.0015345268542166,391
94264,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,4.0014851485148517,404
24513,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.0014778325123155,406
27128,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4.0014778325123137,406
80176,Kimia Farma - Apotek,Dumai,Riau,4.0014669926650344,409
11424,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,4.0013661202185773,366
99997,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,4.0012755102040822,392
96558,Kimia Farma - Apotek,Denpasar,Bali,4.0012594458438286,397
33091,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.0012500000000024,400
65740,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.0012437810945247,402
49494,Kimia Farma - Klinik & Apotek,Cirebon,Jawa Barat,4.0012406947890815,403
63524,Kimia Farma - Klinik-Apotek-Laboratorium,Langsa,Aceh,4.0010471204188489,382
14773,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.0010178117048358,393
31706,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.0010101010101025,396
47307,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,4.0009925558312656,403
17861,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.0008219178082172,365
28460,Kimia Farma - Apotek,Jambi,Jambi,4.0008174386920983,367
43996,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4.0008108108108118,370
83742,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.0008064516129043,372
51160,Kimia Farma - Klinik & Apotek,Lhokseumawe,Aceh,4.0008021390374324,374
67859,Kimia Farma - Apotek,Karawang,Jawa Barat,4.0007978723404252,376
62181,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,4.000793650793649,378
41451,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.0007832898172317,383
69045,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.0007575757575733,396
43334,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,4.0007556675062936,397
64759,Kimia Farma - Klinik & Apotek,Tebing Tinggi,Sumatera Utara,4.0007317073170725,410
42965,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.00056338028169,355
84935,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.0005390835579515,371
72844,Kimia Farma - Klinik & Apotek,Cirebon,Jawa Barat,4.0005319148936156,376
71552,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.0005249343832041,381
81965,Kimia Farma - Apotek,Denpasar,Bali,4.0005208333333346,384
61921,Kimia Farma - Klinik-Apotek-Laboratorium,Tomohon,Sulawesi Utara,4.0004830917874381,414
37602,Kimia Farma - Apotek,Garut,Jawa Barat,4.0004819277108439,415
80387,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.0004796163069507,417
17703,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.00027777777778,360
15815,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.0002747252747248,364
64187,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.0002638522427434,379
54826,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.0002564102564122,390
54110,Kimia Farma - Apotek,Solok,Sumatera Barat,4.0002525252525256,396
90029,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.0002493765586031,401
32238,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.0002433090024345,411
84191,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.0002421307506051,413
38580,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.0002415458937213,414
37946,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.00024096385542,415
84189,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.0000000000000018,414
91435,Kimia Farma - Klinik-Apotek-Laboratorium,Madiun,Jawa Timur,4.0000000000000018,379
33414,Kimia Farma - Klinik & Apotek,Lubuklinggau,Sumatera Selatan,4.0000000000000009,416
13891,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,3.9999999999999996,399
35572,Kimia Farma - Apotek,Purwakarta,Jawa Barat,3.9997679814385183,431
56216,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,3.99976580796253,427
58202,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,3.9997542997543025,407
26392,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,3.9997435897435913,390
57365,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,3.99973821989529,382
58062,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,3.999733333333332,375
73436,Kimia Farma - Apotek,Jambi,Jambi,3.9995215311004797,418
60078,Kimia Farma - Klinik & Apotek,Denpasar,Bali,3.9995121951219561,410
66847,Kimia Farma - Apotek,Gorontalo,Gorontalo,3.9994845360824738,388
40544,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,3.9994805194805205,385
26025,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,3.9994638069705091,373
61344,Kimia Farma - Apotek,Padang,Sumatera Barat,3.9994623655913988,372
79972,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,3.9992405063291132,395
39162,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,3.9992268041237118,388
55171,Kimia Farma - Apotek,Ambon,Maluku,3.9992187499999989,384
96311,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,3.9989795918367359,392
46026,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,3.9989795918367332,392
20969,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,3.9989637305699492,386
69849,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,3.9989473684210544,380
66717,Kimia Farma - Apotek,Subang,Jawa Barat,3.9987654320987653,405
41234,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,3.9987654320987649,405
23654,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,3.9987212276214836,391
17948,Kimia Farma - Klinik-Apotek-Laboratorium,Tangerang,Banten,3.9986263736263714,364
